latitude;longitude;classificacao_acidente;relev
-22.21347045;-43.13334346;Com Vítimas Feridas;1
-19.77463885;-44.12321882;Com Vítimas Feridas;1
-16.7118;-49.2324;Com Vítimas Feridas;1
-21.5271992;-42.65302264;Com Vítimas Feridas;1
-22.85651665;-45.23114328;Com Vítimas Feridas;1
-17.263;-47.7694;Com Vítimas Feridas;1
-25.235255;-53.964467;Com Vítimas Feridas;1
-11.539233;-37.857036;Com Vítimas Fatais;1
-26.81930608;-48.68390282;Com Vítimas Feridas;1
-23.27721527;-51.06350899;Com Vítimas Feridas;1
-27.5650044;-48.61460082;Com Vítimas Feridas;1
-26.88747187;-48.72252969;Com Vítimas Feridas;1
-26.94802427;-48.68338515;Com Vítimas Feridas;1
-20.58556107;-43.80743334;Com Vítimas Feridas;1
-6.96041319;-41.68908731;Com Vítimas Feridas;1
-19.9559336;-44.1113627;Com Vítimas Feridas;1
-7.57788903;-34.98847822;Sem Vítimas;1
-14.12489326;-56.11610543;Com Vítimas Feridas;1
-23.14400328;-52.2818582;Com Vítimas Feridas;1
-9.54888383;-36.25620605;Com Vítimas Feridas;1
-27.658611;-48.681847;Com Vítimas Feridas;1
-21.90897631;-42.69105244;Com Vítimas Feridas;1
-12.723321;-60.12801;Com Vítimas Feridas;1
-5.87095859;-35.32359587;Com Vítimas Feridas;1
-25.520693;-49.294121;Com Vítimas Feridas;1
-28.50703917;-49.04947737;Com Vítimas Feridas;1
-23.557347;-51.442053;Com Vítimas Fatais;1
-3.70670595;-40.97707006;Com Vítimas Feridas;1
-20.7749648;-41.67600002;Com Vítimas Feridas;1
-21.09966091;-45.08510908;Com Vítimas Feridas;1
-8.74250565;-63.90262496;Com Vítimas Feridas;1
-27.7597249;-48.63078869;Com Vítimas Feridas;1
-9.44825774;-40.48922661;Com Vítimas Feridas;1
-4.957611;-43.128502;Com Vítimas Feridas;1
-5.27552796;-42.72607975;Com Vítimas Feridas;1
-21.82667291;-41.48736902;Sem Vítimas;1
-23.42546837;-45.07701159;Com Vítimas Feridas;1
-5.7710445;-35.26616981;Com Vítimas Feridas;1
-25.568939;-49.181978;Com Vítimas Feridas;1
-22.01337537;-43.23594846;Com Vítimas Feridas;1
-10.08929173;-38.18273974;Sem Vítimas;1
-16.056505;-54.88351;Com Vítimas Feridas;1
-18.18053259;-47.93921828;Com Vítimas Feridas;1
-12.40813704;-42.37388109;Com Vítimas Feridas;1
-19.61417495;-47.20534846;Sem Vítimas;1
-20.48390019;-54.33577621;Com Vítimas Fatais;1
-13.50815149;-40.0429421;Com Vítimas Feridas;1
-27.591936;-48.618244;Com Vítimas Feridas;1
-24.79857835;-48.21075439;Com Vítimas Feridas;1
-7.58679204;-34.98736241;Com Vítimas Feridas;1
-25.41318664;-52.07945271;Com Vítimas Feridas;1
-10.41385308;-36.92027362;Com Vítimas Feridas;1
-26.36432495;-48.66444809;Com Vítimas Feridas;1
-21.98043992;-42.75368608;Com Vítimas Feridas;1
-26.6899011;-48.69663873;Com Vítimas Feridas;1
-29.456644;-51.957329;Com Vítimas Feridas;1
-15.57794;-39.4081;Sem Vítimas;1
-11.93028018;-49.29724405;Sem Vítimas;1
-23.409788;-51.987453;Com Vítimas Feridas;1
-26.895243;-49.262104;Com Vítimas Fatais;1
-21.60383448;-45.24054337;Com Vítimas Feridas;1
-29.1201739;-51.12260651;Com Vítimas Feridas;1
-22.47895349;-46.01083274;Com Vítimas Feridas;1
-17.263;-47.7694;Com Vítimas Feridas;1
-19.78696514;-45.24828201;Com Vítimas Feridas;1
-29.78389642;-57.07174301;Com Vítimas Fatais;1
-11.47624586;-38.99386633;Com Vítimas Feridas;1
-25.56857207;-49.31023179;Sem Vítimas;1
-25.84642894;-49.03607349;Com Vítimas Feridas;1
-31.65213506;-52.33684672;Sem Vítimas;1
-30.0693168;-52.87934303;Com Vítimas Feridas;1
-23.86178414;-46.94696817;Com Vítimas Feridas;1
-26.66148503;-48.68866176;Sem Vítimas;1
-7.14538184;-34.91662887;Com Vítimas Feridas;1
-23.61104027;-46.77023113;Com Vítimas Feridas;1
-2.721481;-45.727669;Com Vítimas Feridas;1
-17.6114;-49.1825;Sem Vítimas;1
-18.759049;-48.24054499;Sem Vítimas;1
-6.866972;-43.110107;Com Vítimas Feridas;1
-17.969596;-54.678044;Com Vítimas Feridas;1
-22.74016179;-43.45921668;Sem Vítimas;1
-27.588425;-48.612919;Com Vítimas Feridas;1
-27.62996929;-48.65903871;Sem Vítimas;1
-22.82616775;-46.31346703;Com Vítimas Feridas;1
-16.45710399;-43.40386502;Com Vítimas Feridas;1
-21.66281681;-45.30798018;Com Vítimas Feridas;1
-6.21519915;-36.15992188;Com Vítimas Feridas;1
-17.3441;-50.318;Com Vítimas Feridas;1
-19.98332234;-44.20214426;Com Vítimas Feridas;1
-23.45534319;-46.47502184;Sem Vítimas;1
-28.78874508;-51.61532195;Com Vítimas Feridas;1
-8.09113514;-37.59520501;Com Vítimas Feridas;1
-14.29259489;-56.1477147;Com Vítimas Feridas;1
-25.550639;-49.15025;Sem Vítimas;1
-3.86088501;-38.49715296;Com Vítimas Feridas;1
-20.41251052;-40.69798571;Com Vítimas Feridas;1
-9.18755199;-68.55481799;Com Vítimas Fatais;1
-25.29614033;-48.93795675;Com Vítimas Feridas;1
-20.41279327;-40.90834307;Com Vítimas Feridas;1
-23.4147983;-45.04725717;Sem Vítimas;1
-10.07093792;-48.85200006;Com Vítimas Feridas;1
-7.90938602;-34.90123228;Com Vítimas Feridas;1
-25.02045097;-48.51586004;Com Vítimas Feridas;1
-25.03458919;-48.53543877;Com Vítimas Feridas;1
-28.57347958;-52.59507179;Com Vítimas Feridas;1
-21.31059847;-43.60380204;Com Vítimas Feridas;1
-25.44687294;-49.57633406;Com Vítimas Feridas;1
-19.89255399;-44.04985478;Com Vítimas Feridas;1
-27.1061003;-49.52179855;Sem Vítimas;1
-17.00243382;-49.77062523;Com Vítimas Feridas;1
-21.38880304;-43.56910622;Com Vítimas Feridas;1
-27.09544585;-49.53003645;Com Vítimas Feridas;1
-27.63750256;-52.32344105;Com Vítimas Feridas;1
-28.52765702;-49.05615309;Com Vítimas Feridas;1
-20.96109897;-43.78880024;Com Vítimas Feridas;1
-23.719254;-46.883144;Com Vítimas Feridas;1
-31.52321383;-52.59145883;Com Vítimas Feridas;1
-20.33657022;-41.12201819;Com Vítimas Feridas;1
-17.33324402;-44.89769078;Com Vítimas Feridas;1
-19.36990998;-40.06560718;Com Vítimas Feridas;1
-18.66327211;-49.16526319;Com Vítimas Feridas;1
-12.501019;-40.427317;Com Vítimas Feridas;1
-27.6167305;-48.6457265;Com Vítimas Feridas;1
-24.78228753;-48.17695233;Com Vítimas Feridas;1
-21.21015931;-42.38982439;Com Vítimas Fatais;1
-7.86521297;-34.90715176;Com Vítimas Feridas;1
-23.93901304;-47.06241203;Com Vítimas Feridas;1
-23.45883716;-45.06844997;Com Vítimas Feridas;1
-23.43197477;-51.88671852;Sem Vítimas;1
-27.796358;-50.343426;Com Vítimas Feridas;1
-16.87824584;-44.00270102;Com Vítimas Feridas;1
-22.80635416;-46.27569904;Com Vítimas Feridas;1
-4.82416392;-47.26334405;Com Vítimas Feridas;1
-7.0514;-34.8499;Com Vítimas Feridas;1
-8.175172;-34.942642;Com Vítimas Feridas;1
-19.98290644;-44.24492623;Sem Vítimas;1
-29.76733091;-51.1535296;Com Vítimas Feridas;1
-14.87031868;-49.00835216;Com Vítimas Feridas;1
-17.7843;-49.1865;Com Vítimas Feridas;1
-25.36737229;-51.49354219;Com Vítimas Feridas;1
-26.3693676;-48.67221803;Com Vítimas Feridas;1
-21.50589297;-42.60923908;Com Vítimas Feridas;1
-20.300399;-41.23049498;Com Vítimas Feridas;1
-25.47128747;-49.69156188;Sem Vítimas;1
-18.86244705;-41.97405237;Com Vítimas Feridas;1
-7.1039;-34.8458;Com Vítimas Feridas;1
-26.51082007;-48.72345612;Com Vítimas Feridas;1
-29.942627;-50.915585;Com Vítimas Feridas;1
-20.190199;-40.26828891;Com Vítimas Feridas;1
-16.45710399;-43.40386502;Com Vítimas Fatais;1
-23.41495528;-45.03516778;Com Vítimas Feridas;1
-29.26344857;-51.16113999;Com Vítimas Feridas;1
-8.71282291;-35.60955915;Com Vítimas Feridas;1
-27.6971322;-49.05502796;Com Vítimas Fatais;1
-22.76375592;-43.28683062;Sem Vítimas;1
-16.058245;-47.982825;Com Vítimas Feridas;1
-15.36229268;-48.22365582;Com Vítimas Feridas;1
-24.99089107;-48.50734616;Com Vítimas Feridas;1
2.80229396;-60.68243402;Com Vítimas Feridas;1
-16.60295123;-54.48278902;Com Vítimas Feridas;1
-21.08945416;-45.06864195;Com Vítimas Feridas;1
-22.79911462;-46.26123692;Com Vítimas Feridas;1
-22.78055198;-43.39208599;Com Vítimas Feridas;1
-23.93652709;-47.08014299;Sem Vítimas;1
-21.33378994;-43.5866212;Com Vítimas Feridas;1
-22.02469499;-44.9270357;Com Vítimas Feridas;1
-23.0351872;-44.55544353;Com Vítimas Feridas;1
-11.73820383;-49.08104077;Com Vítimas Feridas;1
-25.648307;-49.31251207;Sem Vítimas;1
-21.31842199;-43.58689599;Com Vítimas Feridas;1
-27.687376;-48.79071;Com Vítimas Feridas;1
-25.5754;-54.5489;Com Vítimas Feridas;1
-23.78217008;-51.26532137;Com Vítimas Fatais;1
-11.39541211;-48.97433972;Com Vítimas Feridas;1
-24.4887454;-52.89412921;Com Vítimas Feridas;1
-23.03799465;-44.56135716;Sem Vítimas;1
-22.49876081;-42.26744726;Com Vítimas Feridas;1
-15.238772;-47.17049;Com Vítimas Feridas;1
-23.22308103;-52.17896705;Com Vítimas Feridas;1
-10.42731312;-62.48745208;Com Vítimas Feridas;1
-3.03617198;-54.9279098;Com Vítimas Feridas;1
-27.68527619;-48.97202969;Com Vítimas Feridas;1
-20.97575268;-44.93997846;Com Vítimas Feridas;1
-22.9178274;-43.90471593;Sem Vítimas;1
-26.40450077;-48.74561031;Com Vítimas Feridas;1
-8.23791176;-35.74297705;Sem Vítimas;1
-19.31817306;-40.07552313;Com Vítimas Feridas;1
-21.59023796;-42.68715187;Com Vítimas Feridas;1
-5.64738063;-35.45019595;Com Vítimas Feridas;1
-26.80554285;-53.18138123;Com Vítimas Feridas;1
-17.07109734;-47.04227828;Com Vítimas Feridas;1
-15.03266994;-39.3296814;Com Vítimas Feridas;1
-22.93710123;-44.01083798;Com Vítimas Feridas;1
-9.08911307;-44.36270761;Com Vítimas Feridas;1
-29.35339556;-49.79995251;Com Vítimas Feridas;1
-26.51082007;-48.72345612;Com Vítimas Feridas;1
-23.449343;-46.56983501;Com Vítimas Fatais;1
-27.500679;-50.949047;Com Vítimas Feridas;1
-26.38369074;-49.32175219;Com Vítimas Feridas;1
-20.7043621;-40.71735486;Com Vítimas Feridas;1
-14.01723092;-59.74997526;Sem Vítimas;1
-19.62776197;-42.10624519;Com Vítimas Feridas;1
-26.40198057;-49.29053774;Com Vítimas Feridas;1
-8.02478597;-34.94276635;Com Vítimas Feridas;1
-12.33163605;-39.06586497;Com Vítimas Feridas;1
-3.043463;-41.773762;Sem Vítimas;1
-26.37158361;-49.33137101;Sem Vítimas;1
-12.42081589;-39.19884407;Com Vítimas Feridas;1
-29.948053;-50.956192;Com Vítimas Feridas;1
-8.0567;-36.0485;Sem Vítimas;1
-29.94142398;-51.17697062;Com Vítimas Feridas;1
-20.71135078;-42.28083825;Com Vítimas Feridas;1
-20.45104898;-54.5403266;Sem Vítimas;1
-21.60743504;-41.31655533;Com Vítimas Feridas;1
-15.794656;-48.096779;Com Vítimas Feridas;1
-12.26858494;-38.9340489;Com Vítimas Feridas;1
-16.229342;-49.009438;Com Vítimas Feridas;1
-24.98154632;-53.50141969;Com Vítimas Feridas;1
-4.11528518;-38.48917049;Com Vítimas Feridas;1
-4.478967;-41.951515;Sem Vítimas;1
-16.35464291;-39.5795891;Sem Vítimas;1
-6.49267502;-43.710655;Sem Vítimas;1
-7.1337703;-34.92963914;Sem Vítimas;1
-21.33649697;-49.79200014;Com Vítimas Feridas;1
-28.87684649;-49.45650101;Com Vítimas Fatais;1
-22.78185499;-43.28571273;Com Vítimas Feridas;1
-20.6213791;-40.52011191;Sem Vítimas;1
-23.260452;-50.999011;Com Vítimas Feridas;1
-19.37887202;-40.06657892;Com Vítimas Feridas;1
-23.73015023;-50.17832875;Sem Vítimas;1
-16.37450885;-39.58089005;Sem Vítimas;1
-5.86311303;-35.21569848;Com Vítimas Feridas;1
-10.87878519;-61.94499012;Sem Vítimas;1
-20.07008;-44.298819;Sem Vítimas;1
-23.33982022;-50.067873;Com Vítimas Feridas;1
-21.47819002;-45.20133734;Com Vítimas Feridas;1
-26.13376586;-48.89661416;Com Vítimas Fatais;1
-7.28120589;-35.88915693;Com Vítimas Fatais;1
-15.035155;-47.056973;Com Vítimas Feridas;1
-22.88517902;-43.21704364;Com Vítimas Feridas;1
-23.61799728;-46.79677694;Com Vítimas Feridas;1
-10.47470369;-62.44575957;Com Vítimas Feridas;1
-24.83558399;-48.2223738;Sem Vítimas;1
-29.7300422;-51.14957571;Sem Vítimas;1
-15.035155;-47.056973;Sem Vítimas;1
-11.48858977;-39.75706888;Com Vítimas Feridas;1
-16.6553239;-43.71906108;Com Vítimas Feridas;1
-5.43028812;-37.20332515;Com Vítimas Feridas;1
-18.61550987;-48.11660731;Sem Vítimas;1
-26.95564404;-48.67978366;Sem Vítimas;1
-18.85140204;-48.25345932;Com Vítimas Feridas;1
-8.39933509;-48.48484742;Com Vítimas Feridas;1
-27.7688932;-48.63205379;Com Vítimas Feridas;1
-5.67458801;-42.59603009;Com Vítimas Fatais;1
-6.16824192;-47.00980304;Com Vítimas Feridas;1
-17.83651459;-51.76247069;Sem Vítimas;1
-27.113192;-49.529163;Com Vítimas Feridas;1
-8.093369;-34.947464;Sem Vítimas;1
-17.17155933;-53.40273814;Sem Vítimas;1
-12.71914102;-49.07691189;Com Vítimas Feridas;1
-22.76942037;-42.91873581;Sem Vítimas;1
-8.385413;-39.156868;Com Vítimas Feridas;1
-20.34357039;-41.10950531;Com Vítimas Feridas;1
-8.28368856;-35.05795866;Com Vítimas Feridas;1
-5.285714;-49.07513;Com Vítimas Feridas;1
-27.295467;-51.407909;Com Vítimas Feridas;1
-23.45927021;-45.06802082;Com Vítimas Feridas;1
-21.73238173;-45.38248249;Sem Vítimas;1
-22.70861445;-42.65178735;Com Vítimas Feridas;1
-16.730814;-47.626211;Com Vítimas Feridas;1
-25.389;-49.1867;Com Vítimas Feridas;1
-7.1710694;-34.89765372;Sem Vítimas;1
-16.25584596;-42.43923797;Com Vítimas Feridas;1
-26.895243;-49.262104;Sem Vítimas;1
-24.90153082;-53.52141023;Com Vítimas Fatais;1
-12.142486;-43.318127;Com Vítimas Feridas;1
-19.13829649;-44.61526051;Com Vítimas Feridas;1
-15.20909;-59.35975;Com Vítimas Feridas;1
-12.22257423;-44.234798;Com Vítimas Feridas;1
-16.4669101;-43.43947986;Sem Vítimas;1
-16.4718381;-43.42537022;Com Vítimas Feridas;1
-25.40191364;-49.2168349;Com Vítimas Feridas;1
-19.99676497;-44.20958506;Com Vítimas Feridas;1
-25.32164772;-50.96757802;Com Vítimas Feridas;1
-27.466236;-53.404499;Com Vítimas Feridas;1
-24.32582518;-47.56115019;Com Vítimas Feridas;1
-17.932;-49.2444;Sem Vítimas;1
-15.035155;-47.056973;Com Vítimas Feridas;1
-22.93710123;-44.01083798;Sem Vítimas;1
-22.636834;-43.058048;Com Vítimas Feridas;1
-12.73659401;-49.08071797;Com Vítimas Feridas;1
-16.17075295;-54.79248393;Com Vítimas Feridas;1
-7.2039;-35.5389;Com Vítimas Feridas;1
-4.58692261;-37.70287585;Com Vítimas Feridas;1
-18.0944;-47.8761;Sem Vítimas;1
-19.49973068;-48.85139954;Com Vítimas Feridas;1
-29.85443098;-57.10946865;Sem Vítimas;1
-22.58856193;-44.09534501;Sem Vítimas;1
-23.94879783;-51.11920774;Com Vítimas Feridas;1
-22.62324893;-46.07503911;Com Vítimas Feridas;1
-8.77271475;-63.88120651;Com Vítimas Feridas;1
-21.29043096;-45.14791909;Com Vítimas Feridas;1
-30.131086;-51.972031;Com Vítimas Feridas;1
-27.8218;-49.567032;Com Vítimas Feridas;1
-26.963129;-52.548851;Com Vítimas Feridas;1
-19.25509297;-42.34105207;Com Vítimas Feridas;1
-8.71781039;-36.42290446;Com Vítimas Feridas;1
-10.02978319;-36.63332084;Com Vítimas Feridas;1
-23.0728028;-46.56673562;Com Vítimas Feridas;1
-15.79266419;-55.58050009;Com Vítimas Feridas;1
-7.32562205;-35.89657067;Sem Vítimas;1
-19.61953653;-47.23282113;Com Vítimas Feridas;1
-27.00218;-48.636433;Com Vítimas Feridas;1
-26.44009491;-49.22605498;Com Vítimas Feridas;1
-19.80163169;-47.90598553;Com Vítimas Feridas;1
-21.71976086;-43.44303569;Com Vítimas Feridas;1
-27.303282;-50.266438;Com Vítimas Feridas;1
-23.46634923;-51.82808011;Com Vítimas Feridas;1
-22.47673341;-42.2017251;Com Vítimas Feridas;1
-22.66197715;-46.08921986;Com Vítimas Feridas;1
-21.484833;-45.2055;Com Vítimas Feridas;1
-7.0433;-34.8466;Com Vítimas Feridas;1
-8.126982;-34.94386;Com Vítimas Feridas;1
-8.461552;-35.94022;Sem Vítimas;1
-22.90419903;-46.37829065;Com Vítimas Feridas;1
-14.43223601;-56.11612599;Com Vítimas Feridas;1
-22.8042662;-43.3391125;Sem Vítimas;1
-2.20712585;-60.01829448;Com Vítimas Feridas;1
-12.73659401;-49.08071797;Com Vítimas Feridas;1
-15.519727;-49.468304;Com Vítimas Feridas;1
-27.7509149;-48.63460277;Com Vítimas Feridas;1
-16.50061591;-39.57550049;Com Vítimas Feridas;1
-20.80502876;-49.35574909;Com Vítimas Feridas;1
-12.6556679;-38.47271864;Com Vítimas Feridas;1
-22.59220328;-44.06782285;Sem Vítimas;1
-8.11725249;-35.2270359;Com Vítimas Feridas;1
-25.09721181;-53.73467528;Com Vítimas Feridas;1
-15.14007;-41.04459;Com Vítimas Fatais;1
-28.52480092;-50.94647307;Com Vítimas Fatais;1
-28.70557;-50.207253;Com Vítimas Feridas;1
-22.22751025;-43.11963242;Com Vítimas Feridas;1
-8.49676628;-36.93934222;Com Vítimas Feridas;1
-27.658611;-48.681847;Com Vítimas Feridas;1
-25.19035881;-53.93738222;Com Vítimas Feridas;1
-7.0342983;-37.30232718;Com Vítimas Feridas;1
-29.773928;-51.570385;Com Vítimas Feridas;1
-25.41972138;-49.7685113;Com Vítimas Feridas;1
-3.83775146;-38.76518844;Com Vítimas Feridas;1
-12.14963594;-45.00200897;Com Vítimas Feridas;1
-23.45056589;-46.46258105;Sem Vítimas;1
-17.80407689;-45.44319917;Com Vítimas Feridas;1
-22.01337537;-43.23594846;Com Vítimas Feridas;1
-29.886322;-50.637886;Com Vítimas Feridas;1
-24.934557;-50.40438302;Sem Vítimas;1
-17.80407689;-45.44319917;Com Vítimas Feridas;1
-25.845243;-49.078578;Com Vítimas Fatais;1
-15.70220342;-55.81848;Sem Vítimas;1
-10.626542;-37.463253;Com Vítimas Feridas;1
-25.885603;-50.182251;Com Vítimas Feridas;1
-20.94035079;-49.52635316;Com Vítimas Feridas;1
-27.17571035;-50.4626298;Com Vítimas Feridas;1
-20.29622787;-44.43842914;Com Vítimas Feridas;1
-23.37710685;-52.04510993;Com Vítimas Feridas;1
-12.29215285;-55.5660833;Com Vítimas Feridas;1
-25.46144154;-54.44010119;Com Vítimas Feridas;1
-24.1569867;-50.97397383;Sem Vítimas;1
-29.431631;-52.011932;Com Vítimas Feridas;1
-18.51669884;-41.88061628;Com Vítimas Feridas;1
-16.94441591;-53.53013084;Com Vítimas Feridas;1
-7.9169968;-34.89689272;Com Vítimas Fatais;1
0.07780012;-51.06097;Com Vítimas Feridas;1
-26.891756;-51.98447;Com Vítimas Feridas;1
-30.019896;-56.289425;Com Vítimas Feridas;1
-12.2955119;-38.90487093;Com Vítimas Feridas;1
-12.48759562;-38.65997744;Com Vítimas Feridas;1
-26.4619489;-48.94618404;Com Vítimas Fatais;1
-6.07002014;-37.50301987;Com Vítimas Fatais;1
-16.65954384;-43.74380102;Com Vítimas Feridas;1
-15.996379;-48.240028;Com Vítimas Feridas;1
-7.14538184;-34.91662887;Com Vítimas Feridas;1
-5.75852229;-35.28806121;Sem Vítimas;1
-28.399616;-48.7854;Com Vítimas Feridas;1
-23.11109082;-50.33421099;Com Vítimas Feridas;1
-19.3136279;-54.61889488;Com Vítimas Feridas;1
-25.53317957;-49.07969781;Com Vítimas Feridas;1
-28.32102597;-48.72829906;Sem Vítimas;1
-21.46602426;-56.1292094;Com Vítimas Feridas;1
-4.07003597;-38.50180289;Com Vítimas Fatais;1
-7.9169968;-34.89689272;Com Vítimas Feridas;1
-20.81426791;-40.84094115;Com Vítimas Feridas;1
-15.700905;-56.162216;Sem Vítimas;1
-28.27204195;-53.48398008;Sem Vítimas;1
-15.70018891;-56.03878543;Sem Vítimas;1
-26.826199;-53.10162;Com Vítimas Feridas;1
-22.48025569;-44.02974901;Com Vítimas Feridas;1
-11.50226304;-38.99596429;Com Vítimas Feridas;1
-19.80956823;-43.77297521;Com Vítimas Feridas;1
-9.08315803;-68.65043101;Com Vítimas Feridas;1
1.832381;-61.125172;Com Vítimas Fatais;1
-11.939435;-55.515679;Com Vítimas Fatais;1
-3.711973;-40.984356;Com Vítimas Feridas;1
-22.878923;-43.110676;Sem Vítimas;1
-20.83608098;-51.73294105;Sem Vítimas;1
-10.02015426;-38.32185556;Com Vítimas Feridas;1
-21.225698;-45.130486;Com Vítimas Feridas;1
-3.8399205;-38.50077305;Com Vítimas Feridas;1
-25.55352456;-48.56225286;Com Vítimas Feridas;1
-15.655378;-55.986489;Com Vítimas Feridas;1
-23.34641462;-46.16500139;Com Vítimas Feridas;1
-18.92455594;-42.01932801;Sem Vítimas;1
-6.7791;-38.2438;Com Vítimas Feridas;1
-8.009474;-35.04284;Com Vítimas Feridas;1
-26.28304211;-50.77276796;Com Vítimas Feridas;1
-22.71744092;-46.12652111;Com Vítimas Feridas;1
-15.13632;-41.0423;Com Vítimas Feridas;1
-19.36692295;-48.89960054;Com Vítimas Feridas;1
-15.682896;-47.840729;Com Vítimas Feridas;1
-18.31846928;-39.95435579;Com Vítimas Feridas;1
-29.91517836;-51.1775887;Com Vítimas Feridas;1
-19.95644414;-44.13611598;Com Vítimas Feridas;1
-15.74904148;-48.411837;Com Vítimas Feridas;1
-19.77896821;-47.94093599;Com Vítimas Feridas;1
-27.0732659;-48.59672716;Com Vítimas Feridas;1
-29.17909489;-51.51855675;Com Vítimas Feridas;1
-12.168362;-38.964993;Com Vítimas Feridas;1
-22.75470802;-43.28737838;Com Vítimas Feridas;1
-16.7189;-49.2382;Com Vítimas Feridas;1
-29.12381624;-49.65693799;Com Vítimas Feridas;1
-23.45136437;-51.42331123;Com Vítimas Feridas;1
-22.20222397;-45.86078203;Com Vítimas Feridas;1
-25.392904;-49.209557;Com Vítimas Feridas;1
-7.62621106;-34.96669711;Com Vítimas Feridas;1
-14.08962796;-40.21614409;Com Vítimas Feridas;1
-22.81074068;-43.28844363;Sem Vítimas;1
-10.633431;-37.003742;Com Vítimas Feridas;1
-22.99074204;-45.48115098;Com Vítimas Feridas;1
-11.88288976;-55.50082684;Com Vítimas Feridas;1
-20.31815092;-44.45448614;Sem Vítimas;1
-6.10713607;-37.6480048;Com Vítimas Feridas;1
-26.87064015;-48.72954134;Com Vítimas Feridas;1
-28.8034826;-52.50798139;Com Vítimas Feridas;1
-23.77140302;-54.27611382;Com Vítimas Feridas;1
-28.97376391;-49.53023409;Com Vítimas Feridas;1
-27.60001226;-48.6226467;Com Vítimas Feridas;1
-27.63697369;-48.66514142;Com Vítimas Feridas;1
-7.88290701;-34.90461208;Sem Vítimas;1
-27.5650044;-48.61460082;Com Vítimas Feridas;1
-18.80639188;-52.66006516;Com Vítimas Feridas;1
3.01829;-60.773609;Com Vítimas Fatais;1
-1.277567;-48.078326;Com Vítimas Feridas;1
-22.72952183;-43.57481597;Com Vítimas Feridas;1
-16.67231151;-43.79507124;Com Vítimas Feridas;1
-19.82119502;-43.07407899;Com Vítimas Feridas;1
-9.532369;-48.593407;Com Vítimas Feridas;1
-27.65118001;-52.257248;Com Vítimas Feridas;1
-20.0130291;-42.74983565;Com Vítimas Feridas;1
-20.84702065;-44.83281432;Com Vítimas Feridas;1
-28.80493769;-51.60799926;Com Vítimas Feridas;1
-15.83090246;-49.2791748;Com Vítimas Feridas;1
-22.99919465;-45.49788917;Com Vítimas Feridas;1
-21.54357124;-42.65688182;Com Vítimas Feridas;1
